date,Total_Comments,Total_Awards,Total_Score,Title_Sentiment,Text_Sentiment
2018-07-15,69,0.0,32,0.063775,0.38105
2018-07-16,217,0.0,154,0.077325,0.039375
2018-07-17,222,0.0,123,0.18760000000000002,-0.06626428571428573
2018-07-18,189,0.0,386,-0.06709999999999999,0.25728
2018-07-19,197,0.0,329,0.27892,-0.01082
2018-07-20,461,0.0,812,0.19542500000000002,0.6232875
2018-07-21,82,0.0,57,0.5467,0.4317666666666667
2018-07-22,68,0.0,20,0.1901,0.0
2018-07-23,122,0.0,180,0.21369999999999997,0.18466666666666665
2018-07-24,89,0.0,107,0.36686,0.02838999999999999
2018-07-25,240,0.0,370,0.252175,0.22936666666666664
2018-07-26,892,0.0,1030,0.142158,-0.084136
2018-07-27,197,0.0,161,0.008016666666666665,0.10581666666666668
2018-07-28,22,0.0,5,0.3856,-0.15163333333333334
2018-07-30,149,0.0,552,-0.013000000000000003,0.3549833333333334
2018-07-31,57,0.0,24,-0.156975,0.34768750000000004
2018-08-01,58,0.0,24,0.51885,0.306075
2018-08-02,268,0.0,707,0.16906666666666667,-0.14643333333333333
2018-08-03,104,0.0,190,0.18972857142857144,0.03847142857142858
2018-08-04,60,0.0,24,0.7717,0.9959
2018-08-07,0,0.0,1,-0.3182,0.9978
2018-08-08,20,0.0,6,0.42155,0.0
2018-08-09,208,0.0,178,0.20473333333333332,0.2613333333333333
2018-08-10,105,0.0,144,0.29248,0.6490199999999999
2018-08-11,101,0.0,115,0.63605,0.98755
2018-08-12,7,0.0,20,-0.11035,0.45245
2018-08-13,273,0.0,465,0.3001142857142857,0.1652428571428571
2018-08-14,70,0.0,353,0.23147500000000001,0.147675
2018-08-15,252,0.0,197,0.02486363636363637,0.24978181818181822
2018-08-16,151,0.0,318,0.06344545454545454,0.12468181818181817
2018-08-17,55,0.0,30,0.23208333333333334,0.3834333333333333
2018-08-18,6,0.0,8,-0.1697,0.0
2018-08-20,6,0.0,8,0.08895,0.4889
2018-08-21,15,0.0,21,0.0,0.9524
2018-08-22,630,0.0,1550,0.10323333333333333,0.0
2018-08-23,18,0.0,0,0.7342500000000001,0.30725
2018-08-24,7,0.0,2,0.1779,0.7916
2018-08-26,13,0.0,30,0.0,0.9989
2018-08-27,129,0.0,268,0.1308625,-0.122625
2018-08-28,2,0.0,0,0.7184,0.7184
2018-08-29,369,0.0,872,0.12211764705882354,0.18732941176470588
2018-08-30,475,0.0,2705,0.375512,0.034876
2018-08-31,71,0.0,76,-0.019271428571428575,0.2036857142857143
2018-09-01,58,0.0,28,0.23063333333333333,0.4300999999999999
2018-09-02,116,0.0,113,-0.07470000000000002,0.48672499999999996
2018-09-03,70,0.0,195,0.24906,0.10876
2018-09-04,318,0.0,2689,0.16785555555555554,0.011605555555555563
2018-09-05,196,0.0,357,0.26084705882352943,0.09398235294117648
2018-09-06,442,0.0,437,0.014170833333333336,0.14320833333333335
2018-09-07,325,0.0,4025,-0.05908181818181817,0.3662545454545455
2018-09-08,33,0.0,16,0.79195,0.6649
2018-09-09,67,0.0,64,0.220075,0.27690000000000003
2018-09-10,284,0.0,1158,0.280075,0.26680000000000004
2018-09-11,220,0.0,445,0.17,0.0529375
2018-09-12,42,0.0,69,0.17072857142857142,0.48632857142857144
2018-09-13,96,0.0,83,-0.11642857142857142,0.05284285714285715
2018-09-14,161,0.0,646,0.09181818181818184,0.11563636363636363
2018-09-15,4,0.0,1,0.2294,0.125
2018-09-16,37,0.0,20,0.08895,0.20095
2018-09-17,196,0.0,218,0.22117272727272727,0.03352727272727273
2018-09-18,56,0.0,60,0.12539999999999998,0.056575
2018-09-19,111,0.0,103,0.18774,0.2178
2018-09-20,114,0.0,161,0.3913333333333333,0.2913833333333333
2018-09-21,368,0.0,3196,0.22138,0.52232
2018-09-22,205,0.0,201,0.01150000000000001,0.26085
2018-09-23,48,0.0,28,-0.3059,-0.35013333333333335
2018-09-24,94,0.0,299,0.31316666666666665,0.32675000000000004
2018-09-25,368,0.0,803,0.1907,0.0987625
2018-09-26,191,0.0,2031,-0.179925,0.482525
2018-09-27,148,0.0,1655,-0.036660000000000005,0.28280000000000005
2018-09-28,12,0.0,1,0.50335,0.88255
2018-09-29,80,0.0,243,0.7008000000000001,0.0
2018-09-30,40,0.0,180,0.22407500000000002,0.17415
2018-10-01,45,0.0,5,-0.06639999999999999,0.01538
2018-10-02,330,0.0,1,-0.128,0.0
2018-10-03,572,0.0,15,0.16196,0.21211333333333335
2018-10-04,218,0.0,13,0.2942,0.3535076923076923
2018-10-05,301,0.0,10,0.16104000000000002,-0.04573000000000001
2018-10-06,911,0.0,6,-0.20926666666666663,-0.05150000000000001
2018-10-07,460,0.0,11,0.022645454545454555,0.28160909090909086
2018-10-08,132,0.0,7,0.23364285714285712,0.13464285714285715
2018-10-09,60,0.0,4,0.1147,-0.082125
2018-10-10,216,0.0,14,0.01297142857142857,0.3958285714285714
2018-10-11,162,0.0,13,-0.12013076923076924,-0.16086923076923076
2018-10-12,84,0.0,5,0.28528000000000003,0.0
2018-10-13,46,0.0,3,-0.18016666666666667,0.19616666666666668
2018-10-14,10,0.0,1,0.1779,0.3802
2018-10-16,42,0.0,4,0.049375000000000016,0.24159999999999998
2018-10-17,79,0.0,3,-0.39336666666666664,0.20530000000000004
2018-10-18,51,0.0,2,0.46775,0.0
2018-10-19,47,0.0,6,0.007866666666666688,0.2923833333333334
2018-10-20,38,0.0,2,0.0,-0.6099
2018-10-21,26,0.0,2,-0.6379,0.4849
2018-10-22,64,0.0,6,0.3496333333333333,0.25758333333333333
2018-10-23,72,0.0,5,0.41818,0.1888
2018-10-24,134,0.0,10,-0.10884,0.11644999999999998
2018-10-25,551,0.0,24,0.05462857142857143,0.07393809523809523
2018-10-26,256,0.0,13,0.07797692307692308,0.30946153846153845
2018-10-27,74,0.0,2,0.385,0.49675
2018-10-28,131,0.0,3,-0.4825,-0.1701666666666667
2018-10-29,251,0.0,8,0.262125,0.020612500000000006
2018-10-30,70,0.0,5,0.11069999999999998,0.40568
2018-10-31,475,0.0,6,-0.11253333333333333,0.3717
2018-11-02,41,0.0,3,0.4487666666666666,0.1496333333333333
2018-11-03,46,0.0,3,0.1886,0.0138
2018-11-05,27,0.0,4,0.54015,0.0
2018-11-06,42,0.0,2,0.44815000000000005,0.08275
2018-11-07,88,0.0,6,0.25693333333333335,0.15325
2018-11-08,20,0.0,1,0.4939,0.9708
2018-11-09,53,0.0,3,-0.6168,0.0
2018-11-10,21,0.0,2,0.10115,0.42395
2018-11-11,59,0.0,3,0.1649,0.14906666666666668
2018-11-12,24,0.0,6,0.3612,0.9618
2018-11-13,100,0.0,8,0.24558750000000001,0.4396
2018-11-14,158,0.0,3,0.3175,-0.22693333333333332
2018-11-15,43,0.0,5,-0.27488,0.25382
2018-11-16,66,0.0,5,0.03254,0.0
2018-11-17,49,0.0,4,0.536775,-0.2036
2018-11-18,16,0.0,2,-0.31735,0.34485
2018-11-19,41,0.0,4,0.27902499999999997,-0.397675
2018-11-20,164,0.0,3,0.04990000000000002,-0.3282
2018-11-21,49,0.0,4,0.029799999999999993,-0.06175
2018-11-22,37,0.0,3,0.040200000000000014,0.0
2018-11-23,42,0.0,2,-0.11559999999999998,0.064
2018-11-24,2,0.0,1,0.0,0.91
2018-11-25,11,0.0,1,0.0,-0.3047
2018-11-26,150,0.0,2,0.11099999999999999,0.44785
2018-11-27,0,0.0,1,0.2023,0.8479
2018-11-28,12,0.0,3,0.6542,0.0
2018-11-29,170,0.0,3,0.19063333333333332,0.30983333333333335
2018-11-30,50,0.0,3,0.1186,-0.024966666666666654
2018-12-01,113,0.0,2,0.7799,0.436
2018-12-03,120,0.0,5,0.22960000000000003,0.0
2018-12-04,38,0.0,2,0.8525499999999999,0.0
2018-12-05,52,0.0,6,0.5835166666666667,-0.08510000000000001
2018-12-06,2,0.0,1,0.1779,0.0
2018-12-07,6,0.0,5,0.41152,0.0
2018-12-09,27,0.0,2,-0.01765,0.49895
2018-12-10,142,0.0,4,0.11935000000000001,0.3135
2018-12-11,45,0.0,3,0.0006333333333333376,0.444
2018-12-12,26,0.0,5,-0.1358,-0.22139999999999999
2018-12-13,40,0.0,4,0.579775,0.03964999999999999
2018-12-14,149,0.0,2,0.10115,0.90995
2018-12-16,0,0.0,2,0.2023,-0.04145000000000004
2018-12-17,44,0.0,3,0.2987666666666667,0.3309666666666667
2018-12-18,69,0.0,3,0.09563333333333333,0.2993
2018-12-19,3,0.0,1,-0.4588,0.7845
2018-12-20,213,0.0,6,-0.022583333333333316,0.15091666666666667
2018-12-21,86,0.0,4,0.05502499999999999,0.42717499999999997
2018-12-22,112,0.0,3,0.5692,-0.30193333333333333
2018-12-23,33,0.0,3,0.18639999999999998,0.32139999999999996
2018-12-24,1,0.0,1,0.6369,0.0
2018-12-26,28,0.0,3,0.24993333333333334,0.31316666666666665
2018-12-29,70,0.0,2,0.21075,0.8754
2019-01-02,1,0.0,1,0.0,0.0
2019-01-03,56,0.0,2,0.4434,-0.0286
2019-01-04,135,0.0,8,0.05532500000000001,0.4440375
2019-01-05,10,0.0,1,0.4019,0.9325
2019-01-06,16,0.0,1,0.34,0.0
2019-01-07,45,0.0,2,0.3715,0.0
2019-01-08,113,0.0,4,0.1796,0.6827
2019-01-09,50,0.0,10,0.25019,-0.08637
2019-01-10,139,0.0,8,0.17664285714285713,0.36031428571428575
2019-01-11,46,0.0,7,0.2546857142857143,0.16095714285714285
2019-01-12,71,0.0,3,-0.0015333333333333494,-0.12966666666666668
2019-01-13,87,0.0,5,0.25279999999999997,-0.012200000000000011
2019-01-14,97,0.0,4,-0.21105,-0.2382
2019-01-15,26,0.0,2,0.2202,0.7726500000000001
2019-01-16,1,0.0,2,0.2294,0.46695
2019-01-17,88,0.0,3,0.5382333333333333,0.31129999999999997
2019-01-18,92,0.0,3,0.0,0.7465999999999999
2019-01-19,6,0.0,1,0.0,0.9998
2019-01-20,9,0.0,5,0.32442000000000004,0.0
2019-01-21,101,0.0,1,0.0,0.9984
2019-01-22,72,0.0,3,0.0593,0.8291333333333334
2019-01-23,0,0.0,1,0.5423,0.8271
2019-01-24,979,0.0,4,0.110475,0.22415
2019-01-25,2100,0.0,2,0.0,0.2866
2019-01-26,1,0.0,1,0.1779,0.0
2019-01-27,16,0.0,3,0.31845,0.498
2019-01-28,6,0.0,3,0.0593,0.40240000000000004
2019-01-29,16,0.0,2,0.0,0.33205
2019-01-30,2112,0.0,3,0.1850333333333333,0.24766666666666667
2019-01-31,1036,0.0,16,0.29808125,-0.06520625000000001
2019-02-01,278,0.0,15,-0.07135000000000001,0.233325
2019-02-02,33,0.0,2,0.48119999999999996,0.0
2019-02-03,5,0.0,2,0.08895,0.0
2019-02-04,8,0.0,1,0.0,0.9994
2019-02-05,21,0.0,2,0.2023,0.5577
2019-02-06,50,0.0,3,-0.02566666666666667,0.6471666666666667
2019-02-07,4,0.0,1,0.4019,0.9938
2019-02-08,1250,0.0,10,0.27917000000000003,0.2617
2019-02-09,13,0.0,2,0.32135,0.42395
2019-02-10,25,0.0,1,0.8353,-0.5447
2019-02-11,484,0.0,4,0.18835000000000002,0.33955
2019-02-12,8,0.0,3,0.0,0.5680666666666666
2019-02-13,74,0.0,3,-0.10606666666666666,0.6205666666666666
2019-02-14,219,0.0,2,-0.0516,0.0
2019-02-15,40,0.0,5,0.20708000000000001,0.3607
2019-02-16,23,0.0,22,0.0,0.8834
2019-02-18,1,0.0,2,-0.34,0.504
2019-02-19,32,0.0,61,0.5574,0.0
2019-02-20,66,0.0,246,0.29295,0.0
2019-02-21,25,0.0,112,0.29036666666666666,-0.049166666666666664
2019-02-22,9,0.0,3,0.1779,0.2263
2019-02-23,4,0.0,1,-0.2263,0.0
2019-02-25,5,0.0,1,-0.10115,-0.0242
2019-02-26,13,0.0,12,0.43196666666666667,-0.09196666666666665
2019-02-27,9,0.0,10,0.1779,0.0
2019-02-28,9,0.0,66,0.0,0.9372499999999999
2019-03-01,150,0.0,175,0.22950000000000004,-0.314
2019-03-02,0,0.0,1,0.0,-0.4301
2019-03-03,74,0.0,92,0.0,0.7579
2019-03-06,20,0.0,8,-0.28645,0.0
2019-03-07,13,0.0,56,0.0,0.49555
2019-03-08,13,0.0,5,0.0,0.8048500000000001
2019-03-11,3,0.0,8,0.15013333333333334,0.8783666666666666
2019-03-12,1,0.0,4,0.67885,0.0
2019-03-13,64,0.0,158,0.04935999999999998,0.34128
2019-03-14,10,0.0,2,-0.3087,-0.2294
2019-03-16,33,0.0,96,0.0258,0.49995
2019-03-18,2,0.0,55,0.0,0.9988
2019-03-19,43,0.0,71,0.181725,0.352375
2019-03-21,6,0.0,2,0.47655,0.0973
2019-03-22,7,0.0,0,0.78685,0.9002
2019-03-23,16,0.0,24,0.08333333333333333,0.6664666666666667
2019-03-26,0,0.0,1,-0.5267,0.0
2019-03-27,202,0.0,161,0.0,0.9898
2019-03-30,24,0.0,244,0.7096,0.0
2019-03-31,4,0.0,0,0.0,0.8905
2019-04-01,4,0.0,0,0.4939,0.9969
2019-04-02,223,0.0,1954,0.026660000000000007,0.20148000000000002
2019-04-03,444,0.0,390,0.01213333333333333,0.3328
2019-04-04,76,0.0,154,0.1779,0.35295
2019-04-05,13,0.0,0,0.5719,0.0
2019-04-09,0,0.0,1,0.0,0.3182
2019-04-11,93,0.0,156,0.27799999999999997,0.0
2019-04-12,42,0.0,13,0.08895,0.7435499999999999
2019-04-13,55,0.0,54,0.3354,0.48895
2019-04-14,45,0.0,131,0.6705,0.91
2019-04-15,4,0.0,7,0.2415,0.0
2019-04-16,28,0.0,13,-0.6486,0.9405
2019-04-17,23,0.0,4,0.0593,0.3334
2019-04-18,3437,0.0,65,0.0,0.5848
2019-04-19,315,0.0,269,0.6633,0.0
2019-04-20,36,0.0,31,0.0,0.9957
2019-04-22,13,0.0,0,0.31835,0.20865
2019-04-23,29,0.0,19,0.2784166666666667,0.09083333333333332
2019-04-24,46,0.0,128,0.08895,0.4997
2019-04-25,1158,0.0,767,0.20183157894736842,0.2677473684210526
2019-04-26,48,0.0,21,0.15293333333333334,0.0593
2019-04-27,30,0.0,15,-0.03595000000000001,0.2042
2019-04-28,4,0.0,0,0.0,0.9764
2019-04-29,0,0.0,2,-0.6369,0.0
2019-04-30,54,0.0,221,0.04464999999999997,0.0
2019-05-01,17,0.0,12,0.08895,0.4474
2019-05-03,84,0.0,120,0.5431333333333334,0.27391666666666664
2019-05-04,189,0.0,246,0.15293333333333334,0.3938
2019-05-05,26,0.0,0,0.0,0.9514
2019-05-06,147,0.0,478,0.0,1.0
2019-05-07,10,0.0,2,0.15347499999999997,-0.07815000000000003
2019-05-09,14,0.0,14,0.04946666666666666,0.25943333333333335
2019-05-10,13,0.0,77,0.8651333333333334,0.0
2019-05-11,27,0.0,6,-0.1027,0.7506
2019-05-12,42,0.0,68,0.0,-0.9353
2019-05-13,5,0.0,0,0.5106,0.872
2019-05-14,17,0.0,5,0.1779,-0.6258
2019-05-15,33,0.0,58,0.4404,0.5719
2019-05-16,7,0.0,4,0.1779,0.6597
2019-05-17,161,0.0,163,0.2898,0.47565
2019-05-18,33,0.0,62,0.743,0.7835
2019-05-21,5,0.0,7,-0.7739,0.8999
2019-05-22,70,0.0,30,0.8284,0.4905
2019-05-23,6,0.0,0,-0.0129,0.86995
2019-05-25,75,0.0,50,0.0,0.9895
2019-05-27,19,0.0,89,0.0,0.9995
2019-05-30,8,0.0,7,-0.22215,-0.48425
2019-06-01,18,0.0,11,0.12645000000000003,0.1591
2019-06-02,28,0.0,21,0.018725000000000006,0.14985
2019-06-03,15,0.0,25,-0.4789333333333334,0.01620000000000003
2019-06-04,1,0.0,0,0.1779,0.0
2019-06-05,7,0.0,2,0.77275,0.0258
2019-06-06,9,0.0,0,0.4939,0.9969
2019-06-07,91,0.0,93,0.63985,-0.1771
2019-06-10,40,0.0,424,0.3592,0.33885
2019-06-11,0,0.0,1,-0.6166,0.0
2019-06-12,8,0.0,2,-0.0516,0.8653
2019-06-13,15,0.0,1,-0.10439999999999999,0.4641
2019-06-14,1,0.0,0,-0.4404,0.0
2019-06-15,0,0.0,1,-0.4404,0.0
2019-06-16,14,0.0,32,0.0,0.0
2019-06-17,13,0.0,46,0.4588,0.0
2019-06-19,75,0.0,28,0.0,-0.4404
2019-06-20,214,0.0,90,-0.38785,0.8706499999999999
2019-06-21,15,0.0,10,0.2524666666666667,-0.30456666666666665
2019-06-23,19,0.0,0,-0.5994,0.0
2019-06-24,37,0.0,43,0.28595,0.33095
2019-06-25,54,0.0,12,0.0,0.9145
2019-06-26,91,0.0,65,-0.023849999999999996,0.56785
2019-06-29,38,0.0,90,0.08895,0.75925
2019-06-30,1,0.0,1,0.0,0.9992
2019-07-01,7,0.0,1,0.0,0.9992
2019-07-02,34,0.0,12,0.2732,0.0
2019-07-03,11,0.0,2,0.0,-0.1901
2019-07-06,58,0.0,109,0.0,0.9997
2019-07-07,528,0.0,2617,-0.5719,0.8674
2019-07-08,778,0.0,2068,0.0,0.11896666666666668
2019-07-09,7,0.0,8,0.5043666666666667,0.0
2019-07-10,108,0.0,154,0.2536333333333333,0.27305
2019-07-11,65,0.0,130,0.06315,0.48215
2019-07-12,10,0.0,3,0.38126666666666664,0.1468
2019-07-13,36,0.0,187,0.6124,0.9624
2019-07-15,87,0.0,47,0.139525,0.576475
2019-07-16,21,0.0,40,0.016883333333333334,0.30115
2019-07-17,17,0.0,5,0.1909,0.8885000000000001
2019-07-18,15,0.0,10,0.2294,0.0627
2019-07-19,0,0.0,2,-0.25,0.4939
2019-07-20,0,0.0,3,0.25,0.3715
2019-07-21,55,0.0,55,0.0,0.56035
2019-07-22,108,0.0,388,-0.3592,-0.3076
2019-07-23,89,0.0,38,0.2784,0.05371999999999999
2019-07-24,17,0.0,0,0.3592,-0.4039
2019-07-25,352,0.0,195,0.2467375,0.334325
2019-07-26,44,0.0,67,-0.0373,0.36206000000000005
2019-07-27,58,0.0,99,0.16116666666666665,-0.6039333333333333
2019-07-29,3,0.0,0,0.0,0.7906
2019-07-30,11,0.0,32,-0.2732,0.7184
2019-07-31,13,0.0,1,0.0,-0.0772
2019-08-02,99,0.0,272,0.367975,0.4868
2019-08-03,93,0.0,197,0.31306666666666666,0.05103333333333334
2019-08-04,0,0.0,1,0.0,0.8966
2019-08-05,93,0.0,23,0.26255,-0.27075
2019-08-06,24,0.0,7,0.7184,0.9495
2019-08-07,23,0.0,23,0.24614000000000003,0.41298
2019-08-08,54,0.0,27,0.0,0.9983
2019-08-09,24,0.0,28,-0.13,0.47933333333333333
2019-08-10,101,0.0,37,0.6013333333333334,0.6350333333333333
2019-08-11,78,0.0,286,0.18823333333333334,0.3263333333333333
2019-08-13,0,0.0,2,0.5500499999999999,0.0
2019-08-14,96,0.0,110,-0.40422,0.17473999999999998
2019-08-15,32,0.0,42,0.5366666666666667,0.39109999999999995
2019-08-16,34,0.0,43,0.6152500000000001,0.46085
2019-08-18,3,0.0,3,-0.3731,0.0
2019-08-19,79,0.0,78,-0.029300000000000014,0.4039
2019-08-20,40,0.0,87,-0.39225,0.49635
2019-08-21,12,0.0,50,0.336925,-0.17
2019-08-22,207,0.0,457,-0.07625714285714287,0.1701
2019-08-23,57,0.0,52,0.13958,-0.1016
