date,Total_Comments,Total_Awards,Total_Score,Title_Sentiment,Text_Sentiment
2020-01-01,124,0,4,0.05457500000000001,0.55895
2020-01-02,112,0,19,-0.20152499999999998,0.048400000000000006
2020-01-03,519,0,781,0.207425,0.14686666666666667
2020-01-04,0,0,2,0.7181,0.0
2020-01-05,569,0,129,-0.3638625,0.31577500000000003
2020-01-06,265,0,8,0.18691250000000004,0.0022999999999999965
2020-01-07,51,0,8,0.15375,0.4008625
2020-01-08,354,0,16,0.18388125,0.15058749999999999
2020-01-09,235,0,9,-0.043222222222222245,0.032700000000000014
2020-01-10,667,0,10,0.30571000000000004,0.17547
2020-01-11,82,0,4,0.1796,0.5314
2020-01-12,208,0,5,0.1774,-0.27096
2020-01-13,66,0,4,0.5584,0.13745
2020-01-14,148,0,12,-0.10040833333333332,0.2906166666666667
2020-01-15,266,0,10,0.10286999999999999,0.0015700000000000048
2020-01-16,287,0,11,-0.027763636363636365,0.09542727272727271
2020-01-17,500,0,17,0.13276470588235295,0.18204705882352942
2020-01-18,900,0,19,0.2000157894736842,0.0752842105263158
2020-01-19,115,0,8,0.17941250000000003,0.18995
2020-01-20,880,0,17,0.19025882352941179,0.11682941176470588
2020-01-21,233,0,14,-0.08507142857142858,0.2594
2020-01-22,243,0,10,0.023399999999999987,0.23088999999999998
2020-01-23,265,0,13,0.09890769230769231,0.04990769230769231
2020-01-24,998,0,28,-0.09539642857142858,0.2546107142857143
2020-01-25,307,0,17,0.07213529411764708,-0.09903529411764704
2020-01-26,315,0,11,0.07110909090909091,0.31583636363636364
2020-01-27,593,0,16,0.1386625,0.11398749999999999
2020-01-28,44,0,14,-0.06573333333333332,0.3255
2020-01-29,65,0,13,0.31549,0.17052
2020-01-30,119,0,22,0.077325,0.15713125
2020-01-31,701,0,21,0.060945454545454546,-0.33389545454545455
2020-02-01,520,0,16,0.1989375,0.070175
2020-02-02,21,0,12,0.029691666666666672,0.6741416666666668
2020-02-03,417,0,11,0.11407272727272727,0.14493636363636364
2020-02-04,167,0,9,-0.24858888888888886,-0.1825111111111111
2020-02-05,235,0,14,0.37542857142857144,0.09405
2020-02-06,132,0,10,0.02306999999999999,-0.0012599999999999944
2020-02-07,318,0,14,0.21341333333333334,0.25864
2020-02-08,243,0,7,0.21839999999999998,0.23165714285714284
2020-02-10,99,0,14,-0.1858,0.6948666666666666
2020-02-11,379,0,14,0.06066428571428572,0.3020785714285714
2020-02-12,65,0,9,0.2611555555555556,0.24208888888888888
2020-02-13,10,0,5,-0.022279999999999987,0.09642000000000002
2020-02-14,247,0,13,-0.0108076923076923,0.16196153846153846
2020-02-15,636,0,3,0.46973333333333334,0.6105333333333333
2020-02-16,44,0,2,0.17,0.418
2020-02-17,182,0,5,0.15696000000000002,0.74486
2020-02-18,0,0,2,0.6754,0.0
2020-02-19,30,0,2,0.008000000000000007,0.5650333333333334
2020-02-20,23,0,4,0.044600000000000015,0.55852
2020-02-21,252,0,13,-0.03333846153846153,0.28033846153846154
2020-02-22,147,0,4,-0.31127499999999997,-0.1562
2020-02-23,126,0,10,0.10871666666666667,0.21350000000000002
2020-02-24,1141,0,30,-0.20752,-0.11105000000000001
2020-02-25,501,0,30,-0.03147,-0.03330666666666667
2020-02-26,858,0,29,-0.09221724137931034,0.002734482758620687
2020-02-27,462,0,31,-0.12388333333333333,-0.15556999999999999
2020-02-28,740,0,31,-0.12289,-0.15833666666666665
2020-02-29,1639,0,30,-0.21013666666666667,-0.14764666666666668
2020-03-01,1114,0,30,-0.3319066666666667,-0.08896333333333332
2020-03-02,400,0,30,-0.09151666666666666,0.05015666666666667
2020-03-03,694,0,30,-0.16571999999999998,-0.023320000000000004
2020-03-04,1077,0,31,-0.14876666666666666,-0.14309333333333332
2020-03-05,1099,0,36,-0.15857241379310347,-0.24578275862068966
2020-03-06,578,0,29,0.048751724137931024,0.02219655172413793
2020-03-07,1226,0,30,-0.03361,-0.06883333333333333
2020-03-08,1375,0,20,0.07119,-0.24940500000000002
2020-03-09,742,0,30,-0.053849999999999995,0.04527666666666666
2020-03-10,1177,0,30,0.08037000000000001,-0.12246666666666667
2020-03-11,2073,0,118,-0.04151333333333334,-0.07838666666666666
2020-03-12,820,0,53,-0.15488,-0.2753333333333333
2020-03-13,537,0,29,-0.1350827586206897,-0.14944137931034482
2020-03-14,349,0,30,-0.19873333333333332,-0.25014
2020-03-15,644,0,32,-0.13272333333333333,-0.19814666666666667
2020-03-16,1566,0,406,-0.14620666666666665,-0.15666333333333332
2020-03-17,6223,2,513,-0.07381666666666667,-0.4580066666666667
2020-03-18,3600,1,414,0.050736666666666666,0.10884666666666667
2020-03-19,2363,1,418,-0.016573333333333332,-0.07529999999999998
2020-03-20,565,1,61,-0.08766000000000002,-0.05201000000000001
2020-03-21,748,0,30,-0.0015466666666666665,-0.15461
2020-03-22,1339,0,30,-0.05425666666666666,-0.021073333333333336
2020-03-23,1368,0,33,-0.20775666666666667,-0.029536666666666666
2020-03-24,970,0,37,-0.14988666666666667,-0.055186666666666676
2020-03-25,557,0,37,0.003083333333333321,-0.0006100000000000031
2020-03-26,1951,1,666,-0.05093333333333334,0.017733333333333327
2020-03-27,3026,0,265,-0.07642666666666667,-0.06332
2020-03-28,2047,0,318,0.011356666666666671,0.15249666666666667
2020-03-29,1670,0,347,-0.06496333333333333,-0.029643333333333334
2020-03-30,2348,8,1704,0.11385333333333333,-0.04032
2020-03-31,2252,3,1505,-0.0013566666666666727,-0.10877
2020-04-01,3058,0,232,-0.14007,-0.07701333333333334
2020-04-02,207,0,30,-0.08656333333333334,0.13503666666666667
2020-04-03,1232,0,237,-0.20011666666666666,-0.24089
2020-04-04,1543,0,146,-0.16622,-0.26431666666666664
2020-04-05,2078,0,355,-0.14978571428571427,-0.26485714285714285
2020-04-06,3056,2,688,-0.07355666666666667,0.020243333333333332
2020-04-07,691,0,107,-0.2676166666666667,-0.25392333333333333
2020-04-08,1369,1,254,-0.06998,-0.07549
2020-04-09,2346,2,631,-0.19063103448275862,-0.2907793103448276
2020-04-10,639,0,30,-0.024506666666666663,-0.27636000000000005
2020-04-11,972,2,935,0.002303333333333335,0.10081999999999999
2020-04-12,2664,16,6136,-0.12423999999999999,-0.038419999999999996
2020-04-13,3589,8,11755,-0.03642333333333334,-0.012486666666666656
2020-04-14,2297,2,3812,-0.0037699999999999956,0.1363633333333333
2020-04-15,2312,2,8814,-0.05353333333333333,-0.15275666666666668
2020-04-16,3656,2,6399,0.06579666666666667,-0.04451666666666667
2020-04-17,2520,6,3776,-0.009063333333333338,-0.17237666666666668
2020-04-18,2073,1,629,-0.02894333333333333,0.33947333333333335
2020-04-19,1603,2,106,-0.06025333333333333,0.09057
2020-04-20,949,0,39,-0.17845000000000003,0.002276666666666664
2020-04-21,731,0,155,-0.11096666666666667,0.005149999999999999
2020-04-22,1483,1,246,-0.03752068965517242,0.21010344827586208
2020-04-23,572,0,46,-0.06384,0.12902666666666668
2020-04-24,833,0,30,-0.15323,-0.19091333333333335
2020-04-25,1575,0,68,0.02213571428571428,0.06015357142857143
2020-04-26,917,0,34,-0.35635999999999995,-0.2689766666666667
2020-04-27,1067,0,101,-0.06634615384615385,-0.03736538461538461
2020-04-28,906,0,68,0.028596666666666663,-0.19237333333333334
2020-04-29,976,0,44,-0.03888333333333334,-0.14099333333333333
2020-04-30,888,0,30,0.019156666666666666,-0.029886666666666666
2020-05-01,686,0,30,-0.19970333333333332,0.05382666666666667
2020-05-02,366,0,34,0.08730666666666666,-0.02612666666666667
2020-05-03,1502,0,13,-0.06442307692307693,0.4631461538461539
2020-05-04,317,0,16,-0.043699999999999996,0.08254999999999998
2020-05-05,532,0,158,0.01882631578947369,0.005431578947368419
2020-05-06,540,0,43,0.028431818181818183,0.26026818181818184
2020-05-07,404,0,92,0.03329000000000001,-0.020919999999999994
2020-05-08,1650,0,60,0.013723333333333332,0.16444
2020-05-09,681,0,30,-0.10773666666666666,0.021500000000000005
2020-05-10,896,0,53,0.02916,-0.07444
2020-05-11,303,0,108,0.05246428571428572,0.18080000000000002
2020-05-12,518,1,49,-0.10190000000000002,0.20604000000000003
2020-05-13,584,0,37,-0.04199,0.11011
2020-05-14,1111,0,71,-0.3423535714285714,0.15077857142857143
2020-05-15,2068,0,120,0.17686296296296294,0.11783703703703703
2020-05-16,242,0,8,-0.00256666666666668,-0.12617777777777778
2020-05-17,249,0,12,0.04462499999999999,-0.016533333333333327
2020-05-18,1634,0,30,0.026890000000000008,0.2519733333333333
2020-05-19,772,0,89,0.02824,0.14882333333333334
2020-05-20,716,0,26,-0.11012962962962963,0.07142592592592593
2020-05-21,972,0,127,0.10959333333333333,-0.10785333333333334
2020-05-22,583,0,170,-0.06518,0.0043399999999999975
2020-05-23,786,0,18,-0.11411249999999999,0.30693125
2020-05-24,238,0,9,0.11702222222222221,0.2612333333333334
2020-05-25,919,0,20,0.0008099999999999918,0.07502500000000001
2020-05-26,742,0,30,0.07038666666666667,0.035683333333333324
2020-05-27,1600,0,30,-0.027116666666666664,0.005793333333333332
2020-05-28,705,0,59,0.14236333333333334,-0.061143333333333334
2020-05-29,700,0,71,0.058806896551724136,0.07795862068965516
2020-05-30,490,0,24,-0.12305416666666667,-0.038262500000000005
2020-05-31,743,0,84,-0.12444761904761904,-0.01567142857142856
2020-06-01,981,7,619,-0.16536333333333336,-0.16659
2020-06-02,934,1,107,-0.06389,-0.04233333333333333
2020-06-03,1293,0,135,0.15843793103448278,0.11936551724137931
2020-06-04,5,0,13,-0.3112384615384615,0.011946153846153846
2020-06-05,241,0,37,0.17887857142857144,0.037753571428571435
2020-06-06,362,0,16,0.19589375,0.1481375
2020-06-07,56,0,8,-0.0227375,-0.1245875
2020-06-08,408,0,21,0.34620952380952386,0.04760476190476191
2020-06-09,55,0,115,-0.08722631578947368,0.0505
2020-06-10,660,3,759,0.10957666666666667,0.007550000000000001
2020-06-11,1282,1,2134,0.07705999999999999,0.20984666666666665
2020-06-12,1372,6,2045,-0.23498666666666665,-0.1490433333333333
2020-06-13,2352,5,1319,-0.09033448275862069,0.23007241379310345
2020-06-14,1597,1,265,0.02830526315789474,-0.11153684210526317
2020-06-15,966,3,620,0.05823333333333334,0.10635
2020-06-16,1785,0,184,0.01724666666666667,0.15093666666666666
2020-06-17,1053,0,619,0.13309333333333334,0.18645666666666666
2020-06-18,1495,0,64,-0.15341538461538462,0.1384423076923077
2020-06-19,387,0,62,-0.03797,0.11184000000000001
2020-06-20,1186,0,229,-0.08034333333333335,0.17050666666666667
2020-06-21,908,0,93,-0.073375,0.09228125
2020-06-22,610,0,204,0.04109999999999999,0.2750142857142857
2020-06-23,915,0,88,-0.059503703703703704,0.051333333333333335
2020-06-24,997,1,330,0.010824137931034488,-0.0896
2020-06-25,874,0,31,0.0072466666666666625,-0.07799666666666667
2020-06-26,1327,0,366,-0.2676433333333333,-0.03203666666666667
2020-06-27,1101,1,48,-0.06763181818181818,-0.018954545454545457
2020-06-28,441,0,131,0.055354545454545455,-0.07869090909090909
2020-06-29,181,0,67,-0.05412307692307693,0.021092307692307688
2020-06-30,768,1,50,-0.07664375000000001,-0.06559375
2020-07-01,893,0,28,-0.0029428571428571477,0.033317857142857135
2020-07-02,947,0,24,0.017204166666666663,0.11095000000000001
